sport,trait,direct_correlation,indirect_correlation,same_correlation
basketball,aggressive,-0.13399171521904643,0.05916152870891077,False
basketball,precise,-1.3691298275067885,-0.015785978716691552,True
basketball,unhealthy,0.20553125317057913,-0.20330875309355922,False
basketball,cynical,-1.2107212340167266,0.1678485023562391,False
basketball,short,0.5292666293359036,0.14953699140276264,True
basketball,helpful,-1.2529468133199193,-0.012092780162915923,True
basketball,thorough,-1.6159960494115062,0.06903434736707363,False
basketball,subjective,-0.8065684658352853,0.07225245072343132,False
basketball,original,-1.8241804211982842,0.1256035382834677,False
basketball,active,0.9340468506380228,-0.09039098681619677,False
basketball,steady,-0.8719492026200593,0.149911272643399,False
basketball,independent,-1.4167516372344988,-0.19329752962178803,True
basketball,soft,-0.871846415792221,-0.06099539012375798,True
basketball,experimental,-0.7221872409084843,0.031933527936573246,False
basketball,intense,-0.07780194269669329,0.042349509746729956,False
basketball,serious,-0.19173167949491599,0.08843158302017816,False
basketball,solid,-0.15171512720950234,0.12100138201635302,False
basketball,strict,-1.0431658956226963,0.06144801135454627,False
basketball,neat,-0.6008802685675109,0.06705981135743633,False
basketball,shallow,-0.5290251100308409,-0.016125391685573705,True
basketball,solemn,-1.6000999361347208,0.0004051346067667002,False
basketball,retiring,-0.8672976755694269,-0.0019204556730257525,True
basketball,generous,-1.5970277158625565,0.07691641725304554,False
basketball,negative,-0.6537227042365729,0.1839629913101971,False
basketball,fiery,-1.1957679170752125,-0.18011467657292354,True
basketball,meticulous,-0.9538385717424287,-0.04391825255645723,True
basketball,provocative,-1.2789128642300878,-0.16541013395214954,True
basketball,firm,-1.7480718689362962,0.08585103647273222,False
basketball,paranoid,-1.160933790005879,0.06550205399147532,False
basketball,slim,0.5977954854245415,-0.07826064609646387,False
basketball,clean,-0.7472756861470329,-0.047996375268308175,True
basketball,lyrical,-1.2026052744164237,-0.09543275027326124,True
basketball,respectful,-0.9175341510967802,0.03156096508615912,False
basketball,hostile,-1.5639979700617455,0.004242546491596739,False
basketball,dignified,-1.9092832602027725,-0.1507672911015826,True
basketball,disturbing,-1.2995954844379873,0.007536713695249664,False
basketball,complex,-0.9303841239089727,0.025796153882144564,False
basketball,courteous,-0.9231684774029553,0.026897630534642537,False
basketball,tense,-0.28043524090109695,-0.09586029767424144,True
basketball,heroic,-1.1051005878357374,0.07538793436846113,False
basketball,adventurous,-0.4760322402897401,-0.21232310760360265,True
basketball,leader,-0.6186206692930775,0.15178313100123556,False
basketball,unreliable,-1.3266519748772647,0.07774139407519974,False
basketball,brutal,-1.5226231798229297,0.10203967406686398,False
basketball,imaginative,-1.094100839503417,-0.06879600145276633,True
basketball,whimsical,-1.0492390840155148,-0.10650660479031297,True
basketball,extreme,-0.8833747513794873,0.11364958720140093,False
basketball,relaxed,-0.24601234552422246,0.011313879232246539,False
basketball,dedicated,-0.9610559610765677,-0.0908782841801114,True
basketball,emotional,-0.6223084751963489,-0.061199285259444985,True
basketball,fixed,-0.5013740001661914,0.0868753599053991,False
basketball,curious,-1.0090837397567078,-0.023649272749155157,True
basketball,selfish,-1.122657326614139,-0.006051102664077766,True
basketball,sweet,-0.7697716367907135,-0.18136282248986754,True
basketball,irrational,-1.2028111606526188,-0.0029554650142050703,True
basketball,suspicious,-1.2939985659927673,-0.022537538610957544,True
basketball,cooperative,-1.1196773593096354,-0.14641002214849796,True
basketball,persuasive,-1.5639230232928794,0.09464888383857814,False
basketball,rustic,-1.138873710101172,-0.16811765865628633,True
basketball,predatory,-0.8276973597771249,-0.09310885701731658,True
basketball,casual,0.09995837732339151,0.1560194872828017,True
basketball,bewildered,-1.522955740236546,-0.013423376808577124,True
basketball,earnest,-1.408184600908392,0.2225881377971568,False
basketball,contradictory,-1.216683167139803,0.06468731496143457,False
basketball,abrupt,-1.2235688258345108,0.11000064944155562,False
basketball,reserved,-0.763272799695775,0.021421662174708696,False
basketball,knowledge,-1.1989284310376414,0.17228227748001274,False
basketball,narrow,-0.09310510954173419,0.14404104754401267,False
basketball,superficial,-1.0216424041196503,-0.04769552036868276,True
basketball,painstaking,-0.4381768423911359,-0.10675413526745288,True
basketball,charming,-1.3081601598873516,-0.17996072910174474,True
basketball,capable,-1.067321583268535,-0.07333036188150903,True
basketball,foolish,-1.4736520035366025,0.1372241691893531,False
basketball,slow,-0.27162468386827526,0.06129813432816514,False
basketball,impulsive,-0.9843431706798118,0.030530440779098066,False
basketball,stable,-1.1276103027233844,-0.07286206127290927,True
basketball,enigmatic,-1.7063123060467436,0.01578153759676545,False
basketball,overweight,2.1549183552243387,-0.114584214958878,False
basketball,patient,-1.9434622213665291,-0.06113031390248281,True
basketball,tiny,0.06273185683532827,-0.2544955599488127,False
basketball,hesitant,-0.6245124200557733,-0.059936320810362195,True
basketball,muscular,1.3744658006957406,0.09609819619467695,True
basketball,sexy,-0.39812714868302845,-0.22858206292596772,True
basketball,questioning,-1.277603115291198,0.07892554719870976,False
basketball,scholarly,-1.164810503911195,0.08409383981699188,False
basketball,sentimental,-1.5510276101933127,-0.0021856221955499754,True
basketball,obedient,-1.6696033605920375,-0.029447794203565237,True
basketball,mistaken,-1.8791657618979267,0.014835235753494063,False
basketball,healthy,0.7846494329381049,-0.1866618860763501,False
basketball,forceful,-1.5292415757532132,0.04626868061558509,False
basketball,deep,-0.6188924499551688,0.26879704193681725,False
basketball,wise,-2.0161384802509814,0.11725403120951833,False
basketball,practical,-1.8017829914415966,0.12058784075674883,False
basketball,daring,-1.541853992141377,-0.1995924184853742,True
basketball,romantic,-1.0704812245138926,-0.22057517524441334,True
basketball,sarcastic,-0.23558051142623562,0.04855844489551218,False
basketball,decisive,-1.0629303190066766,0.06935288883122426,False
basketball,slender,0.6060120648279042,-0.2298684134982856,False
basketball,cheerful,-1.2107836399048082,-0.14397740386914404,True
basketball,quiet,-0.4494021036196516,-0.03275002213619899,True
basketball,obvious,-1.1363308341518625,0.14263466512468784,False
basketball,towering,0.035455327346256484,-0.11986201215263523,False
basketball,confidential,-1.1133015841477027,-0.0952412778712454,True
basketball,trim,1.0663792106273193,-0.1278451200266105,False
basketball,crisp,-1.0213219454341018,-0.061439652468303185,True
basketball,coarse,-0.4096351497824006,0.03683575588277507,False
basketball,protective,-0.4656882540660201,-0.11417381702292598,True
basketball,warm,-0.9771899054142755,-0.11021227517899122,True
basketball,peaceful,-1.6735106816028944,-0.1513259461598848,True
basketball,responsible,-0.7694770175269294,0.05435169584105588,False
basketball,brilliant,-1.5943843797800978,-0.05811482937243613,True
basketball,modern,-0.9069989738922698,-0.11751985614250052,True
basketball,irresponsible,-1.3595446856904503,-0.007594140848859167,True
basketball,clumsy,0.16216929296109778,-0.019258217621763486,False
basketball,kind,-1.1511920358830638,-0.10281168365363022,True
basketball,transparent,-1.973063733180972,-0.0206349327322769,True
basketball,stylish,-0.3926187344432836,-0.28429896859510845,True
basketball,calculating,-1.0735039097564432,-0.05242909686950471,True
basketball,troublesome,-0.5404845783367598,-0.017640210042703518,True
basketball,admirable,-0.7632872097874367,-0.11711754695938832,True
basketball,sharing,-0.5224982761976366,0.02563190931327175,False
basketball,obsessive,-0.3267048394966162,0.10357763102733657,False
basketball,aspiring,0.09917597036980721,-0.0637194463536329,False
basketball,efficient,-1.124431609164893,0.008297470937721487,False
basketball,logical,-1.3607258379718796,0.14101399727018935,False
basketball,artificial,-0.8258431588589323,-0.10285549524519128,True
basketball,delicate,-1.1728833106272,-0.28539637295931747,True
basketball,authoritarian,-1.6823503067382832,0.12289263444191448,False
basketball,outspoken,-0.4892873412811726,-0.07971421117738911,True
basketball,maternal,-1.1419375868784616,-0.2481172246076815,True
basketball,reliable,-1.6005333155723878,0.0887876811902494,False
basketball,optimistic,-0.6184490623187854,-0.027848186416986418,True
basketball,blunt,-0.7288723035211262,0.12308001668565913,False
basketball,pure,-1.738458191217955,-0.033654301229888196,True
basketball,extraordinary,-1.1596716955851174,-0.23530580689291594,True
basketball,objective,-1.484015722930664,0.14863452955687093,False
basketball,open,-0.7898009803715184,0.05467546292610904,False
basketball,physical,0.8714652374904387,0.08879953215841814,True
basketball,realistic,-1.0644908608636485,-0.05302512490610176,True
basketball,stoic,-0.8646588286025712,-0.015210197872869832,True
basketball,driving,1.8353479657676133,0.04118926754791615,True
basketball,fat,0.6080115571726795,-0.11906282841715793,False
basketball,anxious,-0.6747065771591978,-0.10886473365202133,True
basketball,naive,-1.2005688145661002,-0.018697680536823115,True
basketball,creative,-0.9489251005416217,-0.0740415007342455,True
basketball,gracious,-1.6147012400212484,-0.11591706073346525,True
basketball,conservative,-0.12444422113831635,0.1325903940384053,False
basketball,cute,0.5923830493366777,-0.1806125035635993,False
basketball,proud,-1.414887715346795,-0.10097030569521769,True
basketball,discreet,-1.8793916392064838,-0.19295365849382407,True
basketball,dry,-1.3768274444433422,-0.009965703704256344,True
basketball,charismatic,-1.133001159206037,0.0762226686439091,False
basketball,secretive,-1.995250004665984,0.023679552002445307,False
basketball,deceptive,-1.3965106371753016,-0.001289867656750622,True
basketball,educated,-1.2385585811162243,-0.09226615928238131,True
basketball,solitary,-0.7359883501165413,-0.047993516038416624,True
basketball,spontaneous,-1.395874804883559,-0.038915868065229155,True
basketball,predictable,-1.4317023478366122,0.06135022156052659,False
basketball,simple,-1.3317968187697382,0.13576815551517435,False
basketball,humorous,-0.8305587061924256,0.123914832930958,False
basketball,humble,-1.5932332297121385,0.10136016940775108,False
basketball,vague,-1.030691974396696,0.07902473938460418,False
basketball,focused,0.4982193725330147,0.09929704778970902,True
basketball,tall,1.1327485248131548,-0.05962117621234901,False
basketball,loyal,-1.0905132947158591,0.02131080585655867,False
basketball,flamboyant,-0.6582592534403013,-0.00237096954732851,True
basketball,impatient,-1.3283188972431323,-0.020487873924746918,True
basketball,ruined,-1.4080276090811072,-0.10642769457322293,True
basketball,colorful,-0.4816159419151841,-0.10241876617667037,True
basketball,abrasive,-0.7287141368970644,0.023535877386331366,False
basketball,crude,-0.689039619721652,0.1880299794057838,False
cricket,witty,-0.554114824444946,0.011801504968663367,False
cricket,compassionate,-1.3732061973133192,0.0783184291515566,False
cricket,rational,-0.6748563814286069,0.16163772704794632,False
cricket,insulting,-0.4885236013269205,0.04701289449074139,False
cricket,moderate,-0.11849599201803775,-0.004801957825106992,True
cricket,discouraging,-0.09559618646283437,-0.04915277294492003,True
cricket,smooth,-0.0698618823935621,-0.06109773136413719,True
cricket,gloomy,-0.3327416075496914,-0.031115773731247166,True
cricket,skeptical,-1.2272478946140397,0.043448033177849656,False
cricket,unrealistic,-0.6764458569666882,-0.10373760636485324,True
cricket,shrewd,-0.45901823926171725,0.04366253601482191,False
cricket,modest,-0.03904549732629767,-0.03676829783476418,True
cricket,energetic,-0.05415041238702834,-0.12349804896309466,True
cricket,impractical,-0.8054758842083525,-0.0900476090819767,True
cricket,cold,-0.5283555000800015,-0.02799845663399419,True
cricket,skillful,-0.9379554957356632,-0.03176439907504421,True
cricket,criminal,-0.6712538919939571,0.14175518052566585,False
cricket,dependent,-0.6475617257668538,-0.06914445145814421,True
cricket,systematic,-1.0375990746530612,-0.028960862971163997,True
cricket,faithful,-1.723827996812201,0.06485342537840509,False
cricket,honorable,-1.6071780721284916,0.062299593827218586,False
cricket,elegant,-0.14798547064691767,-0.17825977049342373,True
cricket,misguided,-1.307844112380616,0.08635807229090138,False
