beverage,trait,direct_correlation,indirect_correlation,same_correlation
coffee,abrasive,-0.8416184952678283,-0.015014809717625354,True
coffee,pure,-0.69204488304345,-0.22272129859513803,True
coffee,dominating,-0.7767127268373895,-0.12234104252983412,True
coffee,whimsical,-1.0983699008911643,0.007839947031201855,False
coffee,winning,-0.2961457921620491,0.2556523389286529,False
coffee,desperate,-0.9494969914030229,0.13081162277953126,False
coffee,sensual,-0.9679753364037877,-0.19300694347168218,True
coffee,steadfast,-0.6590943765983347,0.03410918544633715,False
coffee,complex,0.18248218724493728,-0.183252413611979,False
coffee,surprising,0.1906589884832642,-0.20482368685240912,False
coffee,negative,-0.09133905943203638,0.03234346861451768,False
coffee,rigid,-0.431226247944896,-0.11024669479749191,True
coffee,suspicious,-0.6173525287595717,0.12952555641420943,False
coffee,charismatic,-0.48836835864663436,0.2601892809896463,False
coffee,foolish,-1.5168727396326136,0.12369123801225,False
coffee,bland,0.07101737877485077,-0.12255318555754881,False
coffee,exciting,-0.34283658591273997,-0.16280756968743154,True
coffee,mechanical,-0.09390047718459639,0.15563663552911142,False
coffee,understanding,0.20153693322936408,0.23110659650357418,True
coffee,disturbing,-0.7555907510011773,-0.06680528933854589,True
coffee,stubborn,-0.8347377822096754,0.02243757843949191,False
coffee,restrained,-0.621323674698754,0.21426463324916584,False
coffee,cooperative,0.26825719099385353,-0.06016863397504779,False
coffee,sympathetic,-0.2916432252831319,0.15676654521626257,False
coffee,kind,-0.2922445949471238,0.06044470017380319,False
coffee,scholarly,0.4322829254688157,0.24194977890645405,True
coffee,naive,-0.6969897960802381,0.11142575381401881,False
coffee,open,0.24381327981248924,-0.17641735261858274,False
coffee,practical,0.1594583846119829,0.03943184885248005,True
coffee,invisible,-0.6394756981659945,-0.04676870754423381,True
coffee,short,0.1362579518445898,0.04011223236396817,True
coffee,patriotic,0.12180824292093505,0.20418129829917317,True
coffee,sarcastic,-0.3336882460629811,0.25408974913849175,False
coffee,faithful,-0.24468772431496458,0.11136239007268697,False
coffee,skillful,-1.2062103082756894,0.1297981895766412,False
coffee,patient,-0.22020874930337417,0.1426502091679158,False
coffee,mistaken,-0.7021682331971576,0.23214987015710684,False
coffee,unstable,-1.493244796084586,-0.21374053899769352,True
coffee,sexy,-0.3951194826667206,-0.1917773137249833,True
coffee,casual,0.693280337554875,0.30548020492399813,True
coffee,driving,0.26863909536141817,0.23736416959962695,True
coffee,compassionate,-0.47001506747215965,0.14263329578903208,False
coffee,erratic,-0.9455426200593903,-0.051995756717282626,True
coffee,youthful,0.32221889849049357,0.00750933858557696,True
coffee,slow,-0.19932799517845887,-0.10687107777379307,True
coffee,active,0.2662040620800923,-0.03532513308732001,False
coffee,dynamic,0.2546854089887069,-0.2132178873441977,False
coffee,gracious,0.015217742265589966,0.10229682470310454,True
coffee,curious,-0.28832448060788507,0.17541072405623873,False
coffee,stoic,-0.5418740503557028,0.14181137569328064,False
coffee,insulting,-1.1451368562622783,0.19592000178692154,False
coffee,conciliatory,-0.8693446491876186,0.11716790833577999,False
coffee,selfish,-1.8451049464999487,0.06704586488217001,False
coffee,educated,0.6490591451915118,0.1719836652105982,True
coffee,adventurous,-0.31388117348233496,0.045781241612840216,False
coffee,secretive,-1.4007268725654303,0.10578337725778238,False
coffee,rustic,-0.07956462739187366,-0.11632961788841621,True
coffee,optimistic,0.4582552085473671,0.15453630807933505,True
coffee,alert,0.850947802940863,0.14412322257496643,True
coffee,cold,-0.44793476477623934,-0.10388677366073686,True
coffee,narrow,0.1522237338079653,-0.16764911169546676,False
coffee,skinny,0.1204630300823012,0.01841816896073746,True
coffee,predictable,-0.22957653978702552,-0.18769232792485643,True
coffee,dignified,-0.031047927009527902,0.08765954346460669,False
coffee,stern,-0.8679628648653546,0.08817949943670218,False
coffee,mystical,-0.49913390837397065,-0.016064113292872034,True
coffee,frightening,-1.3911196570366287,-0.05972261077741398,True
coffee,cerebral,0.3237398857218475,0.20305797455201718,True
coffee,demanding,-0.15230358638756078,-0.12285266842181607,True
coffee,forceful,-1.1657803484795752,0.13283622781511142,False
coffee,passionate,-0.1502298032463462,0.19499305128115968,False
coffee,emotional,-0.6303388426987773,0.06243629219849767,False
coffee,trim,0.8969791549010502,-0.0006366515743691551,False
coffee,irrational,-1.114738297194981,-0.1431486171022651,True
coffee,provocative,-0.8100875458880492,-0.09028708273800366,True
coffee,romantic,0.18299512986129515,-0.12409835314059216,False
coffee,blunt,-0.5738428442872053,0.12304182535177217,False
coffee,calm,-0.023019266485514844,0.08473120492508886,False
coffee,sweet,0.06984691015609196,-0.20349964628021328,False
coffee,glamorous,0.10189673756531252,-0.2767155363914517,False
coffee,fiery,-0.5379308514722759,-0.1157636089517043,True
coffee,crude,-1.1211796934858014,0.022917351096793444,False
coffee,extreme,-0.6238126293707891,-0.09755912304139334,True
coffee,cute,0.2314579438538615,-0.10824307587776522,False
coffee,delicate,-0.15973168518233097,-0.30200525050243376,True
coffee,cheerful,0.3662448267338814,0.09266065508080276,True
coffee,enigmatic,-0.5521696137479559,0.08576610914723028,False
coffee,profound,-0.16363315021145977,0.07175010768360457,False
coffee,secure,-0.23581893654281805,-0.023345419475360746,True
coffee,hurried,-0.043939781179671775,0.07369224137548698,False
coffee,gentle,-0.5459561328194161,0.06351980751877712,False
coffee,constant,-0.1870929765327795,-0.24423742170826107,True
coffee,conscientious,0.14932957105895883,0.21306283356302938,True
coffee,sloppy,-0.6234920577465571,-0.015689227386694708,True
coffee,appreciative,0.05364426912502411,0.17313314327386772,True
coffee,clumsy,-0.9675569837289226,0.012785515415090463,False
coffee,dull,-0.36029404480969507,-0.10523847402612195,True
coffee,elegant,0.3385445977377394,-0.23975183861375474,False
coffee,petty,-1.3079301225469588,0.07755057484684827,False
coffee,impractical,-0.7313334723039575,-0.23386936631503122,True
coffee,contradictory,-0.816089540922431,-0.06916670969818745,True
coffee,quiet,-0.09162982858349321,0.05959058750550804,False
coffee,treacherous,-2.7328589341524765,-0.19635454209472405,True
coffee,paranoid,-0.8585889513117725,0.21501545611250455,False
coffee,vague,-0.16494805503329452,-0.04032830048054915,True
coffee,playful,-0.798901724923111,0.03301573132206686,False
coffee,honest,-0.5800284837998744,0.2780297966374416,False
coffee,overweight,0.8499414493612921,-0.005558390033812875,False
coffee,weak,-0.701830738625505,-0.12049100024527844,True
coffee,bewildered,-0.4272011215958608,0.20212161522355518,False
coffee,charming,-0.29065047515392495,0.07381027345792887,False
coffee,sophisticated,0.6165822298239138,-0.1011872995607039,False
coffee,false,-0.7042965527372418,-0.18390650264983008,True
coffee,gallant,-1.1636223341347351,0.16363948925485047,False
coffee,vulnerable,-0.7824440682769835,-0.21871283829992322,True
coffee,reliable,0.4386965837681463,-0.020713069064302134,False
coffee,crisp,0.6039839958933627,-0.21051083202478782,False
coffee,tense,-0.21088328761600764,0.08868925313750739,False
coffee,predatory,-2.1909832639635,-0.18613929787111874,True
coffee,unrealistic,-0.4527175478014004,-0.3267048012718711,True
coffee,fraudulent,-1.3022009905416834,0.012938091099043824,False
coffee,modern,0.740207439989856,-0.10015244829542218,False
coffee,subtle,-0.25836399180722097,-0.09630578647829802,True
coffee,dependent,0.1512042539482391,-0.28125112285919196,False
coffee,subjective,-0.15927550474252386,-0.08897518483661013,True
coffee,dishonest,-1.682511256179585,0.22945136393866447,False
coffee,relaxed,0.825040781731777,0.24017126957280996,True
coffee,maternal,0.32476873651547516,-0.11979631457029369,False
coffee,destructive,-1.8642904855626425,-0.08905978890756112,True
coffee,creative,0.2564021773323745,0.13915646447316102,True
coffee,calculating,-0.653044909333087,-0.02180394691230582,True
coffee,impatient,-0.2454480944909082,0.24262878587538209,False
coffee,outspoken,-0.29460376355012624,0.11798340064487056,False
coffee,conventional,0.2836924072926288,-0.08282962576589559,False
coffee,intense,-0.19052199850666413,-0.068934173966489,True
coffee,respectful,0.2983690538287758,0.31218066355002294,True
coffee,loyal,-0.13235702693605172,0.11914368873296687,False
coffee,unpredictable,-1.0800172144908795,-0.183041886777091,True
coffee,private,0.19729946736040416,-0.024489832765222697,False
coffee,systematic,-0.1806003724424025,-0.031635221569785786,True
coffee,knowledge,0.4318217114810239,0.09274246777399715,True
coffee,dramatic,-0.5530070664034672,-0.23876918146789486,True
coffee,reflective,0.049522624411256794,0.01047858979644648,True
coffee,fat,-0.17931956340252883,-0.10725677256874298,True
coffee,efficient,0.4438388445877882,-0.06825279917306755,False
coffee,solitary,-0.3058417753652932,0.05248102472856286,False
coffee,flamboyant,-0.5904829296347842,0.23020458670765254,False
coffee,slim,0.4598973298093638,-0.12069311381935595,False
coffee,popular,0.5034588344622997,-0.03668623498831833,False
coffee,flexible,0.2641672765444506,-0.21882571778368753,False
coffee,brilliant,-0.04770799863307067,0.04995683459665169,False
coffee,competitive,-0.5737145469324986,-0.11316267384605071,True
coffee,troublesome,-1.8348870024844837,-0.14523262271065976,True
coffee,courageous,-1.2572638321800953,0.1350210581967343,False
coffee,experimental,0.056001943714867455,-0.08934081734024003,False
coffee,extraordinary,-0.1034987071614022,-0.08011829063477449,True
coffee,hostile,-1.3888348111324411,0.11794581553748261,False
coffee,energetic,0.38027639456784895,0.044042661779904645,True
coffee,transparent,-0.16528303163405306,-0.24354071817951847,True
coffee,confused,-0.7385268051539747,0.20041758384478328,False
coffee,reserved,-0.29414506241915644,0.20574574578334348,False
coffee,tiny,0.07615667527656078,-0.3766603256084319,False
coffee,spontaneous,0.043551349202570006,0.09260084601926483,True
coffee,painstaking,-0.3441396368657385,-0.08576184699127141,True
coffee,careless,-1.1937216105425383,0.2112725425821609,False
coffee,original,-0.2315292709704933,0.033427232630358336,False
coffee,peaceful,-0.2805011200253536,-0.08568559642070585,True
coffee,independent,0.23319279089060024,-0.19768358945247613,False
coffee,balanced,0.356289467159147,-0.20083351462250423,False
coffee,firm,0.04910299220741828,-0.19864824976550843,False
tea,tidy,1.033109375453846,-4.43976591876188e-05,False
tea,malicious,-1.5844416830373886,0.07900218288404685,False
tea,authoritarian,-0.9574982822238466,0.07201745656149071,False
tea,enthusiastic,0.33873298058824236,0.0229619101385374,True
tea,timid,-0.33419180903299495,-0.023462177566715158,True
tea,objective,-0.027055440793770515,0.06667924724457377,False
tea,outrageous,-1.4091548766469513,-0.026416036818502582,True
tea,aspiring,-0.04985571674227092,-0.043751242700542134,True
tea,persuasive,-0.874211681218177,0.055811334790014815,False
tea,determined,-0.6686423360123077,-0.07569707964128507,True
tea,fixed,-0.17424612973413117,0.02185497661252307,False
tea,sporting,0.008513901292307013,-0.08048677546838112,False
tea,strong,-0.6390739159688273,-0.08555034051047827,True
tea,ambitious,-1.2812952681391243,-0.05013170300712235,True
tea,cynical,-1.345845147759526,0.06081097850730175,False
tea,amusing,-0.2889104133556587,0.07378726233283807,False
tea,sharing,0.665541999515792,0.04055670938476254,True
tea,proud,-0.2062074227121225,0.008330144436438688,False
tea,tall,-0.33101825171557786,-0.020473167107308347,True
tea,decisive,-0.7721454318961034,-0.0157391079273784,True
tea,intelligent,-0.14291464956301453,0.0898578034699692,False
tea,responsible,-0.41877182918966827,0.03889567275836973,False
tea,miserable,-1.5654669764957796,-0.05434242452154717,True
tea,neat,0.7493781137058074,0.06720212606966518,True
tea,responsive,-0.05639914640270815,0.010901066062840291,False
tea,muscular,-1.0367428670400236,-0.03598312189022511,True
tea,heroic,-0.7163351728127381,0.06302252009228798,False
tea,dry,0.27803518231882507,0.022707877741130974,True
tea,upright,-0.3639865251094038,-0.00520452642507413,True
tea,retiring,1.3917077410277194,0.0035042993493318154,True
tea,imaginative,0.2169697291649799,0.10029683336882238,True
tea,impressive,0.19288361675064378,-0.055368367013057224,False
tea,serious,-0.23490790896935818,0.06223447020406514,False
tea,gloomy,-0.13420574599295074,0.045113032080897626,False
tea,eloquent,0.18946049052466854,0.07149425037750118,True
tea,hesitant,-0.37717082882613157,0.007614578700654621,False
tea,progressive,0.5906580822660165,-0.00037553538286192524,False
tea,precise,0.09881963214448776,-0.010090131344107016,False
tea,anxious,-0.48741155349871,-0.010617974554183143,True
tea,grim,-0.7088521128298085,-0.012133800264059776,True
tea,brittle,-0.7430379287235861,-0.06578147656235149,True
tea,soft,0.5363184957460699,0.018529386131180412,True
tea,criminal,-2.2452601676564368,0.07147094891194918,False
tea,courteous,0.34128607427561697,0.04015737557853348,True
tea,shrewd,-0.6353767221290957,0.06878843951545319,False
tea,extravagant,-0.4513655980249898,-0.00691069401562712,True
tea,confidential,0.10434885503004102,-0.04740874554329234,False
tea,meticulous,0.29332649758331286,-0.0015964301306673379,False
tea,angry,-1.814711229265801,0.05054011514595241,False
tea,leader,-0.7253227558851673,0.13679873090002756,False
tea,capable,-0.2476522716097421,-0.03732729798739007,True
tea,shallow,-1.2525221561691062,-0.008731751817730787,True
tea,solid,-0.03488648820455564,-0.005940142728277447,True
tea,dedicated,0.11770520931102164,-0.017146969068231533,False
tea,obvious,-0.467151704650831,0.07931535990982759,False
tea,lazy,-0.4241562669800638,0.08212152028960547,False
tea,disruptive,-1.7676268535418027,0.07218657049095205,False
tea,innovative,0.009496184526730296,-0.00842131132820368,False
tea,discreet,-0.0750030115802433,-0.06498963317660156,True
tea,neutral,0.7412009034112975,0.03799401972007595,True
tea,unreliable,-1.7417917429498264,0.01957963797466364,False
tea,directed,-0.043189841626818104,0.13745842243187342,False
tea,misguided,-2.0114893290609905,0.041282899300866566,False
tea,colorful,0.2048342258243289,0.09124538941903787,True
tea,quirky,-0.35740881773146344,-0.059205374081461926,True
